sentiment,sentiment_score,tweet_text
trust,0.477,black life matter / black in america out now on all platform
joy,2.2960000000000003,leavar michel work at whole food on river st. in cambridge. we spoke to him before his 11 happy face smiley 0am shift. 20 minute later his manager asked him to leave for wearing a black life matter mask. 13 employee walked out yesterday after being told they can not wear the mask
trust,0.633,george floyd is sooooo important to she forgot his name?!?!? pffffftttt!!!!!
anticipation,0.484,happening in one hour. #blacklivesmatter #educatorsforblacklives #justicefighter
joy,2.5410000000000004,"so appreciated and so grateful for the opportunity to listen to these powerful voice yesterday during virtual panel on #archaeology in the time of black life matter. so critical to do the work in our institutions, research, classrooms, communities."
sadness,1.109,should not have taken 2 million signature almost a full year later. this wa murder. people are not expendable. black life matter.
anticipation,0.648,"for black lives, march with u tomorrow at 2pm in #laurelton. all are welcome. #juneteenth #icantbreathe #blacklivesmatter"
sadness,1.031,we would not have to protest in the middle of a pandemic if everyone understood that black life matter.
anger,0.453,el silencio de bad bunny e más que elocuente pidió la letras #blacklivesmatter pero apoya a la comay que perpetúa el racismo... ¿alguien sabe por qué el silencio de como cuestiona ? por + días q pasen sigue la duda
joy,0.8319999999999999,black life matter. black journalist matter. thank you for this #blacklivesmattermural that ha brought our community together. #blacklivesmattters #nabj #thisiscle #publicart #clevelandmurals
sadness,0.594,18 year old. we are broken. althea bernstein. #sayhername #blacklivesmatter
trust,2.0069999999999997,the theta eta chapter of kappa alpha psi fraternity inc. stand in solidarity with our brother and sister demanding the removal of the eppes statue and renaming of the college of criminology and criminal justice building. #thetaetanothingreater #blacklivesmatter
joy,1.817,"happy summer black life matter confusion , the playlist, is available now ft."
fear,0.7190000000000001,just a reminder our fight is not over and black life matter
joy,0.835,the black life matter mural across rosalind avenue in downtown orlando is making progress
sadness,0.8440000000000001,george floyd is funeral wa held there flying in people from all over the country to a single location... not too bright...
trust,0.35200000000000004,"mientras la izquierda monto show y protestas por la muerte lamentable de george floyd, acá en venezuela al menos 72 venezolanos fallecieron por tortura desde el año 2013 según el comisionado humberto prado. pocos recordarán estos hechos."
anticipation,1.883,"breaking in metro health director dawn emerick is resignation letter, she call the pandemic an extraordinary and unpredictable time. she make note the recent black life matter protest made her reflect. she request a person of color be the next department head."
trust,0.508,speakezie go hard strange fruit policy in action #dc tonight 7pm text gohard2020 to 313-313 for details! #blacklivesmatter #dcprotests #dcprotest #dcfreedomfighters #blacklivesmatterplaza
joy,2.0380000000000003,"#parkhp please share and join if you can tomorrow, and the #swansea community are hosting a walk against racism in solidarity with #blacklivesmatter. . join u at 11 happy face smiley 0 a.m. at neil mclellan park please remember to bring a mask confusion !"
trust,2.68,"love or hate #duke, coach k preaching the truth here. powerful video. worth the watch. #blacklivesmatter"
trust,1.0,"strides. today we painted black life matter on a brooklyn street. we felt empowered nan liberated. this is not the end. i can now say i work on black life matter boulevard, ya digg"
joy,1.6,"coming up on at 5 happy face smiley 0pm. meet todd nelson from sauk rapids. the dad nan pharmacist recently recovered from a vicious case of #covid19 spent nearly an entire month, sedated and on a ventilator. so he ha no memory of may, 2020. i woke up to #georgefloyd."
trust,2.633,"thanks to our careful management of the city budget, we have an opportunity to make a difference. if we want to say ‘black life matter' and mean it, we have to invest in changing the institution and the structure that negatively impact those lives. ~ cao"
trust,2.0860000000000003,"•the dal, dine alone & friend charity raffle• entry accepted worldwide proceeds from the raffle will be donated to and"
trust,0.32,"en el sur de washington dc hay una estatua de lincoln con un esclavo a sus pies, en estos momentos cientos de persona debaten si ésta debe ser removida o no. #blacklivesmatter – at lincoln park"
fear,2.0780000000000003,"and, during the recent black life matter protests, trump castigated state governorship a weak, soft coward because they would not use troop to quell peaceful protests. trump is a monster and a traitor!"
joy,2.366,"new wave alert! black life matter vigil on wednesday july 1, 2020 at 7 happy face smiley 0pm. this event is open to all passaic county residents. this vigil is for community healing for those who have been lose due to racism and violence."
trust,2.063,"unite here local 26 president there can not be economic justice without racial justice...we will continue to support #blacklivesmatter not just in words, but in actions."
