Correction	ErrorFrequency	Errors
live	52	[livi, lve, leve, leave, lives, llive, ive, line, livre, live's, leve, iive, leave, live's, leave, leave, livi, live's, livin, leave, leave, leave, linving, iive, lkive, leve, linving, livi, leave, livre, living, leave, llive, leves, like, live's, lives, iive, leave, live's, live''s, li, live's, ilve, lieve, livi, leve, llive, livi, livi, leave, livis]
aspired	1	[aspireted]
peter	6	[petter, peter's, petter, piter, petter, petter]
balloon	34	[ballon, ballon, ballon, ballon, baloon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, balloom, ballom, ballom, ballon, ballon, ballon, ballon, ballon, balloom, ballow, balloom, balloom, balloom, ballon, ballon, ballon, ballon, baloon, ballon, ballon, ballon, baloon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, baloon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, balon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon, ballon]
permanent	4	[permanet, permante, pemanent, permanetn]
late	3	[later, later, lat]
attendants	1	[attendent]
citizens	2	[citzens, citzens]
lawyer	64	[loywer, lawer, lawer, judy, laywer, loyer, lawer, laweyer, loyer, laywer, lower, lowyer, lowyer, lowyer, lowyer, lowyer, laywer, lawer, lawer, lower, lawer, lowyer, lawer, lower, laywer, lawyed, lawer, lawer, lawer, lawer, lowyer, loyer, lawer, lawer, layer, lawer, lowyer, layer, lawer, lawer, lawer, lawer, lowyer, lawer, lawer, laywer, lawer, laywer, lawer, lawer, lowier, laywer, lawer, lawer, lawer, lawer, lowyer, lowyer, layer, lawer, lawer, lawer, laywer, lawer, lawer, lawer, lawer, lawer, lawer, loywer, lawer, lawer]
lunchtime	1	[lanchtime]
pronunciations	2	[pronuncions, pronunciotions]
colorful	3	[colorfull, colorfull, colorfull]
fanny	1	[fany, funy]
volunteer	12	[voluntare, vollunter, voluntier, voluntier, voluntar, volunter, vonlunteer, voluntire, voluteering, voluntary, volunter, vonlunteer]
potatoes	56	[patatoes, potatos, potetoes, potatos, potatos, potatos, potatos, potatos, potatos, potatles, patatoes, potatos, potatos, potaoes, potatos, potatos, poatos, patatoes, potatos, potatos, potatos, potatos, potatos, potatos, batatoes, patatoes, potatos, roast chickenrice[[potatos, potatos, potatos, batatoes, potatos, botetos, potatos, patatoes, potatos, potaoes, potatos, potatos, potatos, potatos, patotoes, potatos, potatos, potates, potatos, potatos, potatos, potatos, potatos, botatos, potatos, potatos, popatos, potatos, potetoes]
assiduously	1	[assidously]
beauty	1	[beaty]
improve	13	[impove, emprove, improove, impove, inprove, impove, improove, improove, emprove, improv, improme, imporve, impruve]
sleeping	24	[slleping, slepping, slepping, slepping, slliping, slleping, slleping, sleping, slepping, sleping, slleping, sleenping, sleping, slleping, sleenping, slepping, slepping, sleepping, spleep, slepping, slepping, slepping, speeping, slepping]
throwing	4	[thowing, having, trhowing, thowning]
father	26	[fadher, dauther, faher, frather, fatlher, fhther, fahter, fahter, fahter, fahter, fahter, fadher, fhater, fhater, fathr, fhater, fahter, fadher, fhater, fathre, fhater, faher, faher, fathe, fhather, fhater, fhater, fahter]
disappointment	2	[desapointment, desapoitment]
selected	1	[seleted]
browns	2	[brows, brows]
flamingo	1	[flamengo]
antiques	1	[antiquies]
peer	1	[peet]
exterminator	1	[exterminador]
besides	2	[besisdes, beside]
tenpin	1	[ten-pin]
extend	2	[exted, exterd]
shelves	2	[sheves, shelfs]
silver	1	[silve]
fabrication	1	[frabrication]
productions	1	[produtions]
rugby	3	[rugbi, rugble, rubgy]
section	1	[seccion]
human	3	[humam, humano, humane]
two	56	[twoo, too, tow, too, twu, twu, teo, tow, te wo, tow, twour, tow, tow, to, tho, 2two, 2two, twoo, too, twoo, to, too, twe, tuo, tow, twwo, tow, tow, twoo, tow, twoo, to, to, toow, tow, too, to, tho, tow, too, tow, tow, tow, tow, to, too, twoo, twoo, tow, too, too, tow, too, tow, tow, too, tow, teo, to, to]
opportunity	106	[oportunity, oportunity, oportunity, opporutunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oppotunity, opportunite, oportunity, oportunity, oportunity, oportunity, opportunitty, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunit, oportunity, oportunity, oportunity, oportunite, oportunity, opportunite, oportunity, opportunit, oportunity, oppurtunity, oportunity, oportunity, opportunit, oportunity, oportunity, opportunitie, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oppotunity, oportunit, opportunit, oportunity, oportunity, oportunitty, oportunity, oportunity, oportunity, oportunity, opportunitie, oppotunity, oportunity, oportunity, oportunity, oporttunytie, opportunit, opportunnit, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, oportunity, opprtunity, oportunity, oportunity, oportunity, oportunity, oportunite, oportunite, oportunit, opportinity, oportunity, opportunuty, oportunity, oportunit, opportunitty, oportunity, oportunity, oportunity, oportunity, oportunity, opportunitie, oportunity, opotunity, oportunity, opportunaty, oportunity, oportunity, oportunity, oportunity, oportunitie, oportunity, opportuninty]
hurt	1	[hurted]
absorb	1	[absorve]
interviewed	1	[interviwed]
mummy	1	[mamy]
poultice	3	[poultic, paulitice, poutice]
breaking	2	[braking, braking]
intelligent	94	[inteligent, inteligent, inteligente, inteligent, inteligent, inteligent, inteligent, inteligent, intellingent, inteligent, intelligente, inteligent, inteligent, inteligent, inteligent, inteligents, inteligent, inteligent, intelligents, inteligent, inteligent, inteligent, inteligente, inteligent, inteligent, inteligent, inteligents, inteligent, intelligents, inteligents, inteligents, intelligents, intteligent, inteligent, inteligent, peoples very [[inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent, intelligents, inteligent, inteligent, inteligents, itelligents, inteligent, inteligent, inteligent, inteligent, intellegent, intellingent, inteligent, inteligent, inteligent, inteligent, inteligents, inteligent, intelligente, inteligent, inteligent, inteligents, inteligent, inteligent, inteligent, inteligent, inteligent, intellingent, intellgent, inteligents, inteligents, inteligent, inteligent, intelligents, inteligent, intelligents, nteligent, inteligent, inteligent, inteligent, inteligent, inteligente, intellignet, intelligents, inteligents, inteligent, intelelligent, inteligent, inteligent, inteligent, intelligents, inteligent, inteligent, inteligent, inteligent, inteligent, inteligent]
summary	1	[sumary]
eighteen	22	[eigtheen, eigth-teen, eighten, eigtheen, eigthteen, eightteen, eightheen, eigthteen, eight-teen, eitghtteen, eigthen, eigtheen, eihghteen, eigthteen, eigtheen, eigthteen, eightteen, eigtheen, eihghteen, eigtheen, eghteen, eighten, eighten]
thrilled	1	[thriled]
resuscitation	1	[ressuscitation]
apologies	2	[appologies, apoligies]
suitcases	1	[suiticase]
earmarked	1	[ear marked]
preferring	2	[prefering, prefering]
disappeared	15	[desapear, disapeared, desapear, desappeared, disapeared, desapeared, desapeared, desappeared, disapeared, desappeared, desapeared, desappeared, desappeared, desappeared, desappeared, desappeared]
counters	1	[conters]
rheas	1	[reais]
strange	2	[stranges, estranho]
assistant	83	[assitant, assistent, assistent, assistent, assistent, assistente, assistants, assistente, assistants, assistent, assistend, assistent, assistent, assintant, assistent, assistent, assistent, assistent, assistent, assistance, assistance, assitant, assitant, assintant, assistent, assistante, assistent, assistent, assistent, assistent, assistent, assistent, assistente, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assintant, assistent, assistent, assistent, assistents, assistent, assistente, assistent, assistent, assistent, assistent, assistand, assistent, assistent, assitant, assistent, assisty, assistent, assitent, assistente, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assistent, assitant, assistent, assintant, assistent, assistent, assistent, assistent, assistent, assistante, assistent, assistent, assistent, assistent, assistent, assistent, assistent]
baseball	7	[basebal, basebal, basebal, basebal, beisebol, basebal, basebol]
occurring	2	[occuring, occuring, occuring]
humor	1	[houmour]
option	2	[opition, opion]
bronchitis	1	[bronchistis]
books	3	[bookes, boocks, boock]
going	82	[goingo, goint, goingo, goingo, goig, goin, goind, goint, goingo, goint, goingo, goingt, goint, goin, goingo, goint, goint, goingo, goingo, goint, gonig, goning, goingo, goint, goingo, goig, goind, goint, gonna, goig, goint, goig, goint, goint, goin, goig, goin, goin, goingo, goind, gooing, goig, goin, goin, goint, goind, goint, goig, goin, goin, hoing, goint, go, goig, gonig, goin, goig, gonna, goingo, goint, goint, goint, gonna, gonna, gonna, gonna, gonna, gonna, goig, goingo, goigo, goind, goind, goint, goning, goingo, goming, goig, goig, goig, goig, goig, goig, goint, goingo, goingo, goint, goin, goig, goingt, goingo, goin, goingo, goint]
catalog	18	[catolog, catalg, catalo, catolog, cataloga, catolog, catolog, catalago, catolog, catolog, catlago, catalpg, catalogo, cataloh, catolog, calalog, catalago, catalogo]
cell	2	[cel, cel]
windows	8	[windons, windowns, windown, windowns, windons, windowns, windos, windon]
mop	14	[moop, moop, moop, moop, mopp, moop, moop, moop, mops, moop, mops, mobs, moop, moop]
restorations	1	[restaurations]
stopping	3	[stoping, stoping, sttoping]
consultants	1	[coulsutants]
comportment	1	[comportament]
kilograms	1	[quilogramas]
mom	70	[mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mam, mon, moom, moom, [[mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, mon, moom, mon, mon, mon, mon, mon, mam, mon, mon, mon, mon, mon, moom, mam, mam, mam, mam, mon, mon, mon, mon, mum, mon, mon, mon, mon, mon, mon, mon, man, mon, mon, mon, mon, mon, mon, mon, mon, mam, mon, mon, mon]
disaster	3	[desaster, diasater, desaster]
floor	28	[foor, flor, flor, flor a, flor, flor, flor, fllor, foor, flor, floorr, flkoor, florr, foor, flor, flor, flor, flor, flowr, foor, florr, flor, foor, flor, flor, foor, flor, flor]
rhythmic	2	[rhythimic, rythmics]
independence	3	[independency, independece, independency]
conflict	2	[conflit, conflit]
brilliant	5	[brillhant, briliant, brillant, brillant, brillant]
recommendations	6	[recomendations, recomendations, recomendations, reccomendations, recomedations, recomendations]
exam	5	[exame, exame, exame, exame, exame]
try	1	[trie]
trends	1	[tendences]
autistic	1	[autist]
simple	1	[simples]
data	2	[dates, datas]
packets	1	[pakets]
retributive	1	[retribute]
collection	2	[colection, colletion]
date	2	[data, dat]
spring	5	[sping, sprig, springs, sprin, spri ng]
entrance	1	[entrace]
noticed	1	[notoced]
risen	1	[rised]
leads	1	[lead's]
hired	1	[hire]
numbers	1	[nunbers]
older	3	[olders, oldder, oder]
reply	7	[replay, replay, replay, replay, replay, repply, repity]
extremely	6	[extremelly, extremaly, extremily, extremelly, extremaly, extremelly]
payment	3	[payement, paymment, paymente]
carnival	8	[carnaval, carnaval, carnaval, carnaval, carnaval, carnaval, canival, carnaval, carnaval]
eventually	1	[eventualy]
cannot	18	[can not, can not, cant not, can not, can not, can not, can not, can not, can not, can not, can not, can't, can not, can not, cann't, can not, cant, can not]
selection	2	[seletion, selecion]
relationship	22	[relatioship, relacionship, relatioship, relashionship, relation, relashionship, relasionchip, relacionship, relashionship, relashionship, relashionship, relatonship, realtionship, relashionship, relashionship, relantionship, relancioship, relacionship, relacionship, relashionship, relashionship, relashionship]
brad	1	[bred]
institute	1	[instituto]
inventory	5	[inventario, invetory, inventary, inventary, inventary]
dog	14	[dod, doog, do, doog, doog, doga, do, do, gog, doog, do, do, dof, doog, dig]
infrastructure	6	[infraestruture, infraestructure, infraestructure, infraestructure, infrastruture, infrastruture]
invited	16	[invitated, invinted, invaited, invitend, invinted, inveted, convided, invinted, invated, invinted, invetided, inveted, inviteds, inveted, invated, invitated]
confirm	2	[confirme, confirme]
discovered	4	[discorved, discoverd, discoverd, discoverd]
pillows	2	[pilows, pilows]
oceanographer	1	[ocenographer]
kick	1	[kik]
invites	9	[invities, inivaites, invates, inviste, iventes, invetes, invetes, invite's, ivites]
nutshell	1	[nutsheel]
instructions	20	[instructioning, intructions, intructions, inatructions, intructions, instroction, intructions, instrutions, instrucitons, instrunctios, instructios, instrutions, instructins, intrucitons, instuctions, instroctions, intructions, instuctions, instrutions, instructinos]
attend	5	[atend, attned, attemp, attende, attendent]
destined	1	[destinated]
cardiopulmonary	1	[cardio-pulmonary]
attacked	1	[atacked]
happily	1	[hapilly]
didn't	43	[didn''t, didn''t, didn’t, did't, din't, dindn''t, dind't, didn’t, didn''t, didin't, did't, didn''t, din't, did'nt, didnt, didn’t, didn’t, dind't, din't, dident, dind't, dind't, didin't, didn’t, didn''t, din''t, didn''t, didn''t, didin't, didnt, didn''t, didin't, didnt, did't, didin't, didnt, dididn''t, dind't, did'nt, didn''t, dind''t, did'n, did't, did'nt, did'nt, did't, didn’t]
questionnaire	1	[questionary]
student	98	[studenty, studant, estudent, studenty, studant, studant, studand, studant, studant, istudent, studant, studant, studient, stundet, studant, studant, studant, studant, studenty, studant, studant, studend, study, estudant, studant, studant, stundent, studant, studant, studant, studant, studant, studant, estudant, stundent, sdutent, studente, stuente, studient, studant, studant, studant, studant, studant, stundent, studient, studente, estudent, studant, studant, stutend, estudent, studant, studant, studant, stundant, studant, studant, studant, stundent, studente, studant, estudent, studant, studant, studant, studant, studenty, studant, studant, studant, studient, studant, studant, studant, estudent, studant, studet, studant, studant, studant, studant, estudent, studant, studant, studant, studant, studant, stundent, studant, estudent, studenty, studente, studant, studante, studant, estudent, studente, studdent, studant]
