sentiment,sentiment_score,tweet_text
trust,2.375,I could not miss the opportunity to stand with the brother and in honor of georgefloyd and the fight against racism in our nation JUNETEENTH2020 Believe EndRacism BlackLivesMatter
anger,0.667,Shout out to the Ray boy for writing amazing Juneteenth essay BreakingSystemicOppressions BlackLivesMatter
trust,2.509,Do you agree with the following statement White people who support Black Lives Matter dont really know exactly what theyre supporting but are mainly afraid of being beat up
trust,2.228,DC SHOWED LOVE TheMillennialHypeMan BlackLivesMatter Unity – at Black Lives Matter Plaza
trust,1.7109999999999999,Final Photos from DC JUNETEENTH2020 — This is what the toppled statue of Confederate general Albert Pike now look like BlackLivesMatter
trust,1.648,Peaceful protest for BlackLivesMatter and celebration of Juneteenth in Boonton USA
trust,0.961,HAPPENING TODAY Join u today in Reading PA We must keep this pressure on — demand the defund of police invest in Black community amp get 45 OUT BlackLivesMatter LasVidasNegrasImportan
trust,2.375,Thx to Rev Mark Thompson for speaking to our black SAs on Juneteenth Powerful perspectivesadvice on racial injustice amp history in social justice issue Hoyas look forward to the work ahead amp supporting our black SAs BlackLivesMatter
fear,1.863,Yall PLEASE find this man He wa pacing waving his flag over u a we knelt in recognition of George Floyd telling u thats where you belong He also SPIT on a good friend of mine who had to leave the protest due to a panic attack CANCELED
anticipation,0.516,Baaaaaaaaabyhe had time for Connie today DRAG HER BlackLivesMatter
trust,2.962,Just arrived at the Black Lives Matter Weekend event There is a line of people accepting milk and produce donation from volunteer Super positive energy out here already – at Petersburg Public Library
fear,1.29,Great article featuring Black Therapists Have Been Working Overtime Since the Police Killed George Floyd VICE
sadness,2.93,Data is cruel US ha 4 of the world population However it share in the global prison population is 25 Sadly enough among the global COVID19 death US share is also 26 Systemic change is inevitable Muslims4Justice BlackLivesMatter PoorPeoplesCampaign
trust,2.6489999999999996,Sis with the fact Also remember that white boy got killed and All Lives Matters wa silent But who wa out there marching for him Black Lives Matter
trust,0.477,HOY MAÑANA AYER PARA SIEMPRE HP So for collaborating with Moechella yesterday for a dope event BlackLivesMatter LasVidasNegrasImportan
anticipation,0.484,HAPPENING NOW A large crowd ha gathered at the Pittsburgh CityCounty Building for a BlackLivesMatter protest
trust,0.484,Raw emotion from Rev Annie Chambers today at the Peoples Power Assembly in Baltimore City blacklivesmatter protests2020 – at Baltimore City Hall
trust,0.961,Pls watch this and learn like I did Black Lives Matter
trust,0.8290000000000001,Social security told me stop showing off I told em shut up black life matter BITCH
anticipation,0.484,HappeningNow George Floyd is projected on Robert E Lee statue in Richmond BlackLivesMatter GeorgeFloydProtests Rva
joy,0.907,All Black Lives Matter We gotta do better Rest in Power
sadness,1.817,Black Iraqis say George Floyds death shed light on their own centurieslong plight via
trust,0.477,Lets make sure we get it right The lowercase black is a color not a person BlackLivesMatter Literacy
anger,0.8899999999999999,The Spanish embassy saying nothing about BlackLivesMatter but expressing regret at the destruction of a statue of somebody who beat indigenous people and wa complicit in their genocide tell you all you need to know about any politics that could emerge around the term Hispanic
fear,2.207,NO Trump clearly placed the blame on 132 peaceful Black Lives Matter protester who he called Antifa terrorist a the problem that kept MILLIONS of venerating Trump MAGA fan from showing up a planned Today he ha BARRDEAICE investigatingintimidating all 132
trust,0.477,For the people in the back BlackLivesMatter
trust,0.664,Highly spiritual Photography by of Model Apparel blacklivesmatter beentired melanin rawmelanin
trust,2.086,A lynching of RobertFuller followed by the police shooting of his brother a week later BlackLivesMatter
joy,1.7269999999999999,BlackJoySunday on Freedom Plaza sent to intimidate u We still spread Black joy We will no longer pay for our own oppression BlackLivesMatter – at Freedom Plaza
trust,1.656,We need more of these in Baltimore City and around the United Statesa Peoples Assembly BlackLivesMatter protests2020 – at Baltimore City Hall
trust,0.477,Black Lives Matter
trust,0.797,BLACK LIVES MATTER BLACK TRANS LIVES MATTER
trust,4.306,Do you agree with the following statement It doesnt make any difference to me that Black Lives Matter wa founded by Marxist community organizer who worship cop killers…it make me feel good and virtuous to say that I support it
trust,1.5080000000000002,You are exactly right The police have been let go way too long they think they can get away with ANYTHING because they truly believe they are above the law BlackLivesMatter
trust,3.1319999999999997,HAPPENING NOW Richmond Va • Richmond Police deploying tear gas after declaring an unlawful assembly against Skate in Solidarity a protest supporting Black Lives Matter at the Confederate statue of JEB Stuart…
trust,1.0859999999999999,Happy Monday Not much ha changed we need to keep marching BlackLivesMatter BlackMamasMatter BlackFathersMatter BlackTransLivesMatter JusticeforBreonnaTaylor
anticipation,1.421,Many of Clevelands most talented people leave sometimes permanently for city that offer more opportunity ha CHOSEN to give his energy to CLE to make a difference Thats a big dealamp a big sacrificeamp I hope people in NEO appreciate it BlackLivesMatter
trust,1.235,Just ran out the house in my mumu and crocs to see this I live in the most stably diverse neighborhood in Baltimore I love my community I love my city BlackLivesMatter Baltimore pattersonpark
trust,3.758,This is my community Paint is just paint it doesnt alter systemic structure or dismantle white supremacy But symbol have power Thats why we tear down statue that represent evil This paint feel like love and thats good for now BlackLivesMatter – at Patterson Park
trust,1.751,Baltimore City Patterson Park Neighborhood My neighborhood This is on South Linwood Ave Photo credit Chris Beall Love my city Baltimore BlackLivesMatter – at Patterson Park
trust,2.4930000000000003,These are 2 people making thing happen putting their money time and energy where their mouth is Not just on social medium flaunting wealth they r helping folk gain learn wealth thanks amp for really making change and being a part of change BlackLivesMatter love
trust,4.172,Americans work through difficult societal problem openly knowing their freedom are protected by the Constitution and a strong rule of law US response to the Human Rights Council resolution on GeorgeFloyd protest These image tell a different story RightToProtest
trust,2.407,I can unequivocally say I believe that Black Lives Matter No having to say all life or blue life At the same time I cant support the organization Black Lives Matter a their marxist view among others do not align with my belief Both of these thing can be true
trust,1.469,This is MY neighborhood I love Baltimore BLACKLIVESMATTER MESSAGE BLM JUSTICE PROTEST Baltimore – at Patterson Park
trust,3.125,A 3 yr old Sikh boy Nameh Singh from Coventry UK know that he need to stand up for Blacklivesmatter His parent taught him that his turban stand for justice and equality Proud of him EqualityForAll
trust,0.821,La policía metropolitana toma la calle frente a la Casa Blanca en la cual la gente vino a protestar por semanas el próximo 25 de junio se cumple un me del asesinato de GeorgeFloyd y la protestas no cesan BlackLivesMatter – at The White House
trust,2.04,Black House Autonomous Zone BHAZ being established PlzLaf Sq right by the White House DCprotest be careful if youre out there and stay alert Follow for update on barricade and exit route and sharpie down 2028881731 arrest support NOW
trust,1.844,BREAKING — DC POLICE REINFORCEMENTS HAVE ARRIVED IN LAFAYETTE SQUARE — to protect Andrew Jackson statue in front of the White House BlackLivesMatter Protesters were trying to tear down statue
trust,1.305,LATEST — DC POLICE Moving protester away from Andrew Jackson Statue in front of the White House Statue STILL stand Lafayette Square is being cleared BlackLivesMatter
trust,1.368,NEW — Law enforcement apparently using PEPPER SPRAY on multiple protester — medic helping people ALL around the White House protest zone BlackLivesMatter
trust,0.969,Black House Autonomous Zone — Now spraypainted on the column of St Johns Church here in BLM Plaza Lafayette Square BlackLivesMatter
trust,1.445,VIDEO — Freeze frame of DC Police firing what appear to be pepper ball into the Lafayette Square crowd One of our photojournalist had to take time to recover and clean his eye BlackLivesMatter
