text,tweet_text,lemma_tweet_text,nrc_sentiment,nrc_sentiment_count,nrc_sentiment_score,dpm_sentiment,dpm_sentiment_count,dpm_sentiment_score,anger,disgust,joy,sadness,surprise,fear,esn_sentiment,esn_sentiment_count
Shocking moment Utah man aims a BOW at George Floyd protesters in Salt Lake City and yells 'All lives ma... #Topbuzz,"['shocking', 'moment', 'utah', 'man', 'aims', 'a', 'bow', 'at', 'george', 'floyd', 'protesters', 'in', 'salt', 'lake', 'city', 'and', 'yells', 'all', 'lives', 'ma', 'topbuzz']","[""'shocking"", 'moment', 'utah', 'man', 'aim', 'a', 'bow', 'at', 'george', 'floyd', 'protester', 'in', 'salt', 'lake', 'city', 'and', 'yell', 'all', 'life', ""ma'"", 'topbuzz']",surprise,1.0,0.695,inspired,18.0,3.256939170218003,0.0,0.0,6.0,0.0,1.0,0.0,joy,6.0
"If you don’t believe in this fight, you’re enabling racist systems of oppression. Police brutality is real, & it is happening all around you. You’re just not paying attn. I’m not sorry if that truth hurts you. #BlackLivesMatter, and we must #SayTheirNames. #DCProtests","['if', 'you', 'do', 'not', 'believe', 'in', 'this', 'fight', 'you', 'are', 'enabling', 'racist', 'systems', 'of', 'oppression', 'police', 'brutality', 'is', 'real', '&', 'it', 'is', 'happening', 'all', 'around', 'you', 'you', 'are', 'just', 'not', 'paying', 'attn', 'i', 'am', 'not', 'sorry', 'if', 'that', 'truth', 'hurts', 'you', 'black', 'lives', 'matter', 'and', 'we', 'must', 'say', 'their', 'names', 'd', 'c', 'protests']","['if', 'you', ""do'"", 'not', 'believe', 'in', 'this', 'fight', 'you', 'be', 'enable', 'racist', 'system', 'of', 'oppression', 'police', 'brutality', 'be', 'real', '&', 'it', 'be', 'happen', 'all', 'around', 'you', 'you', 'be', 'just', 'not', 'pay', 'attn', ""i'"", 'am', 'not', 'sorry', 'if', 'that', 'truth', 'hurt', 'you', 'black', 'life', 'matter', 'and', ""we'"", 'must', 'say', 'they', 'name', 'd', 'c', 'protest']",trust,7.0,3.79,inspired,31.0,5.287897583583193,1.0,1.0,13.0,3.0,0.0,1.0,joy,13.0
"To be silent is to be complicit. Black lives matter. I have a platform, and I have a duty to my Black students, colleagues, students' families to speak up. ","['to', 'be', 'silent', 'is', 'to', 'be', 'complicit', 'black', 'lives', 'matter', 'i', 'have', 'a', 'platform', 'and', 'i', 'have', 'a', 'duty', 'to', 'my', 'black', 'students', 'colleagues', 'students', ""'"", 'families', 'to', 'speak', 'up']","[""to'"", ""be'"", 'silent', 'be', ""to'"", ""be'"", 'complicit', 'black', 'life', 'matter', ""i'"", 'have', ""a'"", 'platform', 'and', 'i', 'have', ""a'"", 'duty', ""to'"", 'my', 'black', 'student', 'colleague', 'student', 'family', ""to'"", 'speak', 'up']",joy,2.0,0.938,inspired,15.0,2.817054970509905,0.0,0.0,6.0,0.0,0.0,0.0,joy,6.0
There’s nothing about this police response that is okay. There’s nothing about the plague of police brutality against African Americans that is okay. There’s nothing about the persistent racism and wealth+health inequities affecting communities that is okay. #BlackLivesMatter ,"['there', 'is', 'nothing', 'about', 'this', 'police', 'response', 'that', 'is', 'okay', 'there', 'is', 'nothing', 'about', 'the', 'plague', 'of', 'police', 'brutality', 'against', 'african', 'americans', 'that', 'is', 'okay', 'there', 'is', 'nothing', 'about', 'the', 'persistent', 'racism', 'and', 'wealth', 'health', 'inequities', 'affecting', 'communities', 'that', 'is', 'okay', 'black', 'lives']","['there', 'be', 'nothing', 'about', 'this', 'police', 'response', 'that', 'be', 'okay', 'there', 'be', 'nothing', 'about', ""the'"", 'plague', 'of', 'police', 'brutality', 'against', 'african', 'americans', 'that', 'be', 'okay', 'there', 'be', 'nothing', 'about', ""the'"", 'persistent', 'racism', 'and', 'wealth', 'health', 'inequity', 'affect', 'community', 'that', 'be', 'okay', 'black', 'life']",fear,3.0,1.9529999999999998,inspired,21.0,3.91662961139494,0.0,0.0,9.0,1.0,1.0,1.0,joy,9.0
" #Protest #RIP #GeorgeFloyd #NoJusticeNoPeace #Philadelphia #Philly #215 #Minnesota #Chicago #NewYork #Baltimore #America #Riot @Philadelphia, Pennsylvania https://www.instagram.com/p/CA2nbztAzgQ/?igshid=1wq8uhqlbxlpt","['protest', 'rip', 'george', 'floyd', 'no', 'justice', 'no', 'peace', 'philadelphia', 'philly', '215', 'minnesota', 'chicago', 'new', 'york', 'baltimore', 'america', 'riot', 'pennsylvania']","['protest', 'rip', 'george', 'floyd', ""no'"", 'justice', ""no'"", 'peace', 'philadelphia', 'philly', '215', 'minnesota', 'chicago', 'new', 'york', 'baltimore', 'america', 'riot', 'pennsylvania']",trust,2.0,1.313,dontcare,16.0,3.031258273539896,0.0,0.0,4.0,0.0,0.0,0.0,joy,4.0
"Joy, how many of us carry a counterfeit detector? Why is everyone assuming George Floyd KNEW the $20bill was fake? What if it was passed on to him as change by a store, a friend a bank? Let’s stop demonizing the victim!","['joy', 'how', 'many', 'of', 'us', 'carry', 'a', 'counterfeit', 'detector', 'why', 'is', 'everyone', 'assuming', 'george', 'floyd', 'knew', 'the', '20', 'bill', 'was', 'fake', 'what', 'if', 'it', 'was', 'passed', 'on', 'to', 'him', 'as', 'change', 'by', 'a', 'store', 'a', 'friend', 'a', 'bank', 'let', 'is', 'stop', 'demonizing', 'the', 'victim']","['joy', 'how', 'many', 'of', 'we', 'carry', ""a'"", 'counterfeit', 'detector', 'why', 'be', 'everyone', 'assume', 'george', 'floyd', 'know', ""tha'"", '20', 'bill', 'be', 'fake', 'what', 'if', 'it', 'be', 'pass', 'on', ""to'"", 'he', 'as', 'change', 'by', 'a', 'store', 'a', 'friend', 'a', 'bank', 'let', 'be', 'stop', 'demonize', ""the'"", 'victim']",joy,2.0,1.395,inspired,26.0,4.210055382404566,1.0,1.0,13.0,0.0,2.0,0.0,joy,13.0
"If there were “a few bad apple” pilots, wouldn’t travel by air. Or a “few bad apple” doctors, wouldn’t go to hospital. Police reform is absolutely required now! #GeorgeFloydProtests #riots2020 #BlackLivesMatter","['if', 'there', 'were', 'a', 'few', 'bad', 'apple', 'pilots', 'would', 'not', 'travel', 'by', 'air', 'or', 'a', 'few', 'bad', 'apple', 'doctors', 'would', 'not', 'go', 'to', 'hospital', 'police', 'reform', 'is', 'absolutely', 'required', 'now', 'george', 'floyd', 'protests', 'riot', 's', '2020', 'black', 'lives', 'matter']","['if', 'there', 'be', ""a'"", 'few', 'bad', 'apple', 'pilot', 'would', 'not', 'travel', 'by', 'air', 'or', 'a', 'few', 'bad', 'apple', 'doctor', 'would', 'not', 'go', ""to'"", 'hospital', 'police', 'reform', 'be', 'absolutely', 'require', 'now', 'george', 'floyd', 'protest', 'riot', ""'s"", '2020', 'black', 'life', 'matter']",trust,6.0,3.1249999999999996,annoyed,25.0,3.6793382238726395,0.0,0.0,5.0,3.0,0.0,1.0,joy,5.0
"#trueracists #attitude towards #georgefloyd #murder by #minneapolis #police @Arlington, Maryland https://www.instagram.com/p/CA2onUgFkwQ/?igshid=e4woo6pdsx79","['trueracists', 'attitude', 'towards', 'georgefloyd', 'murder', 'by', 'minneapolis', 'police', 'maryland']","['trueracist', 'attitude', 'towards', 'georgefloyd', 'murder', 'by', 'minneapolis', 'police', 'maryland']",fear,2.0,1.234,angry,6.0,0.9326858595959014,0.0,0.0,2.0,0.0,0.0,2.0,,0.0
Donate to Black Lives Matter! https://secure.actblue.com/donate/ms_blm_homepage_2019,"['donate', 'to', 'black', 'lives', 'matter']","['donate', ""to'"", 'black', 'life', 'matter']",trust,1.0,0.47700000000000004,inspired,5.0,1.175846200990052,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
I can’t breath... #georgefloyd #dc_spc #justiceforgeorgefloyd #resist #dcprotest #icantbreathe #blacklivesmatter #igdc #igersdc #streetmeetdc #dctography #washingtondc #exposeddc #streetphoto #streetphotographer… https://www.instagram.com/p/CA2o1QdBkmL/?igshid=12uvn7l7qu622,"['i', 'can', 'not', 'breath', 'georgefloyd', 'dc_spc', 'justiceforgeorgefloyd', 'resist', 'dcprotest', 'icantbreathe', 'blacklivesmatter', 'igdc', 'igersdc', 'streetmeetdc', 'dctography', 'washingtondc', 'exposeddc', 'streetphoto', 'streetphotographer']","['i', 'can', 'not', 'breath', 'georgefloyd', ""dc_spc'"", ""justiceforgeorgefloyd'"", 'resist', 'dcprotest', 'icantbreathe', 'blacklivesmatter', ""igdc'"", 'igersdc', ""streetmeetdc'"", 'dctography', ""washingtondc'"", ""exposeddc'"", ""streetphoto'"", 'streetphotographer']",,0.0,0.0,inspired,2.0,0.38454816154262794,0.0,0.0,2.0,1.0,0.0,0.0,joy,2.0
Have to say @NJGov got it right. A beautiful peaceful protest in Newark #BlackLivesMatter #GeorgeFloydProtests,"['have', 'to', 'say', 'got', 'it', 'right', 'a', 'beautiful', 'peaceful', 'protest', 'in', 'newark', 'black', 'lives', 'matter', 'george', 'floyd', 'protests']","['have', ""to'"", 'say', 'get', 'it', 'right', ""a'"", 'beautiful', 'peaceful', 'protest', 'in', 'newark', 'black', 'life', 'matter', 'george', 'floyd', 'protest']",joy,3.0,1.855,inspired,15.0,2.3844887073341225,0.0,0.0,8.0,0.0,0.0,0.0,joy,8.0
Donate to Black Lives Matter! https://secure.actblue.com/donate/2005_email_blacklivesmatter-up,"['donate', 'to', 'black', 'lives', 'matter']","['donate', ""to'"", 'black', 'life', 'matter']",trust,1.0,0.47700000000000004,inspired,5.0,1.175846200990052,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
Donate to Black Lives Matter! ,"['donate', 'to', 'black', 'lives', 'matter']","['donate', ""to'"", 'black', 'life', 'matter']",trust,1.0,0.47700000000000004,inspired,5.0,1.175846200990052,0.0,0.0,3.0,0.0,0.0,0.0,joy,3.0
There are protests worldwide for #BLACK_LIVES_MATTER Or is this fake as well like the virus and a ploy to get the president out of office?,"['there', 'are', 'protests', 'worldwide', 'for', 'black_lives_matter', 'or', 'is', 'this', 'fake', 'as', 'well', 'like', 'the', 'virus', 'and', 'a', 'ploy', 'to', 'get', 'the', 'president', 'out', 'of', 'office']","['there', 'be', 'protest', 'worldwide', ""for'"", 'black_lives_matter', 'or', 'be', 'this', 'fake', 'as', 'well', 'like', ""the'"", 'virus', 'and', 'a', 'ploy', ""to'"", 'get', ""the'"", 'president', 'out', 'of', 'office']",trust,2.0,0.9369999999999999,amused,11.0,1.800133602016526,1.0,1.0,6.0,0.0,0.0,1.0,joy,6.0
This isn’t to justify looting and violence perpetrated by the public — this is abhorrent to our community. But there is nothing quite as destructive to the social fabric as the law being unlawful. Whether that is murdering George Floyd or violently suppressing protesters. 2/,"['this', 'is', 'not', 'to', 'justify', 'looting', 'and', 'violence', 'perpetrated', 'by', 'the', 'public', 'this', 'is', 'abhorrent', 'to', 'our', 'community', 'but', 'there', 'is', 'nothing', 'quite', 'as', 'destructive', 'to', 'the', 'social', 'fabric', 'as', 'the', 'law', 'being', 'unlawful', 'whether', 'that', 'is', 'murdering', 'george', 'floyd', 'or', 'violently', 'suppressing', 'protesters']","['this', 'be', 'not', ""to'"", 'justify', 'looting', ""and'"", 'violence', 'perpetrate', 'by', ""the'"", 'public', 'this', 'be', 'abhorrent', ""to'"", ""our'"", 'community', 'but', 'there', 'be', 'nothing', 'quite', 'as', 'destructive', ""to'"", ""the'"", 'social', 'fabric', 'as', ""the'"", 'law', 'be', 'unlawful', 'whether', 'that', 'be', 'murdering', 'george', 'floyd', ""or'"", 'violently', 'suppress', 'protester']",anger,6.0,4.256,angry,24.0,4.6419324489972995,0.0,0.0,7.0,2.0,0.0,0.0,joy,7.0
If you point a weapon at protesters that aren’t hurting you or harming you any way... what do you expect?! #BLACK_LIVES_MATTER #BlackLivesMatter ,"['if', 'you', 'point', 'a', 'weapon', 'at', 'protesters', 'that', 'are', 'not', 'hurting', 'you', 'or', 'harming', 'you', 'any', 'way', 'what', 'do', 'you', 'expect', 'black_lives_matter', 'black', 'lives', 'matter']","['if', 'you', 'point', ""a'"", 'weapon', 'at', 'protester', 'that', 'be', 'not', 'hurt', 'you', ""or'"", 'harm', 'you', 'any', 'way', 'what', ""do'"", 'you', 'expect', 'black_lives_matter', 'black', 'life', 'matter']",fear,3.0,2.079,angry,14.0,2.2246478045878244,0.0,0.0,6.0,2.0,1.0,2.0,joy,6.0
"The destruction isnt about George Floyd, thats true. Its about rage. Its about countless abuses not filmed, big &amp; small. Its about being seen &amp; heard. Even w dramatic displays &amp; literally screaming what the problems are, the set point is still to assume people are just criminals","['the', 'destruction', 'isnt', 'about', 'george', 'floyd', 'that', 's', 'true', 'it', 's', 'about', 'rage', 'its', 'about', 'countless', 'abuses', 'not', 'filmed', 'big', 'small', 'it', 's', 'about', 'being', 'seen', 'heard', 'even', 'w', 'dramatic', 'displays', 'literally', 'screaming', 'what', 'the', 'problems', 'are', 'the', 'set', 'point', 'is', 'still', 'to', 'assume', 'people', 'are', 'just', 'criminals']","[""the'"", 'destruction', 'isnt', 'about', 'george', 'floyd', 'that', ""'s"", 'true', 'it', ""'s"", 'about', 'rage', 'its', 'about', 'countless', 'abuse', 'not', 'film', 'big', 'small', 'it', ""'s"", 'about', 'be', 'see', 'hear', 'even', ""w'"", 'dramatic', 'display', 'literally', 'scream', 'what', ""the'"", 'problem', 'be', ""the'"", 'set', 'point', 'be', 'still', ""to'"", 'assume', 'people', 'be', 'just', 'criminal']",anger,6.0,4.554,inspired,33.0,5.18632665854212,1.0,1.0,11.0,3.0,1.0,3.0,joy,11.0
BLACK LIVES MATTER. COP LIVES MATTER. ALL LIVES MATTER. NOT ALL COPS ABUSE THEIR POWER. PUNISH THE ONES THAT DO.,"['black', 'lives', 'matter', 'cop', 'lives', 'matter', 'all', 'lives', 'matter', 'not', 'all', 'cops', 'abuse', 'their', 'power', 'punish', 'the', 'ones', 'that', 'do']","['black', 'life', 'matter', 'cop', 'life', 'matter', 'all', 'life', 'matter', 'not', 'all', 'cop', 'abuse', 'they', 'power', 'punish', ""the'"", 'one', 'that', 'do']",fear,3.0,1.476,angry,11.0,2.0541782455960944,1.0,1.0,6.0,1.0,0.0,1.0,joy,6.0
Privilege is knowing this is not my reality. #BlackLivesMatter ,"['privilege', 'is', 'knowing', 'this', 'is', 'not', 'my', 'reality', 'black', 'lives', 'matter']","['privilege', 'be', 'know', 'this', 'be', 'not', 'my', 'reality', 'black', 'life', 'matter']",trust,2.0,0.891,inspired,8.0,1.6575986867679011,0.0,0.0,3.0,1.0,0.0,0.0,joy,3.0
I love what you just said that’s so true and all we tend to think about when things get bad is black lives matter when all lives matter I will admit I’ve thought about it myself and for that I’m sorry,"['i', 'love', 'what', 'you', 'just', 'said', 'that', 'is', 'so', 'true', 'and', 'all', 'we', 'tend', 'to', 'think', 'about', 'when', 'things', 'get', 'bad', 'is', 'black', 'lives', 'matter', 'when', 'all', 'lives', 'matter', 'i', 'will', 'admit', 'i', 'have', 'thought', 'about', 'it', 'myself', 'and', 'for', 'that', 'i', 'am', 'sorry']","['i', 'love', 'what', 'you', 'just', 'say', 'that', 'be', ""so'"", 'true', 'and', 'all', ""we'"", 'tend', ""to'"", 'think', 'about', 'when', 'thing', 'get', 'bad', 'be', 'black', 'life', 'matter', 'when', 'all', 'life', 'matter', ""i'"", 'will', 'admit', ""i'"", 'have', 'think', 'about', 'it', 'myself', 'and', 'for', 'that', ""i'"", 'be', 'sorry']",trust,4.0,2.586,inspired,17.0,3.3296488704770617,1.0,1.0,15.0,1.0,3.0,2.0,joy,15.0
"Exchange I had moments ago with a friend regarding respecting the police. . #RiseUp #BlackLivesMatter #AbolishWhiteSupremacy @Baltimore, Maryland, USA https://www.instagram.com/p/CA2qBW-JUUp/?igshid=s45y54vrl618","['exchange', 'i', 'had', 'moments', 'ago', 'with', 'a', 'friend', 'regarding', 'respecting', 'the', 'police', 'rise', 'up', 'black', 'lives', 'matter', 'abolish', 'white', 'supremacy', 'maryland', 'usa']","['exchange', ""i'"", 'have', 'moment', 'ago', 'with', ""a'"", 'friend', 'regard', 'respect', ""the'"", 'police', 'rise', 'up', 'black', 'life', 'matter', 'abolish', 'white', 'supremacy', 'maryland', 'usa']",trust,8.0,4.305,inspired,20.0,3.209620335339359,0.0,0.0,9.0,0.0,0.0,1.0,joy,9.0
I care about it all. Even why Colin Kapernick isnt in the nfl. Yet ppl think protests suppose to be convenient and not bother the opposing audience. A lot people complaining aren’t losing anything. You can’t be a trump support and support “black lives matter” its not genuine,"['i', 'care', 'about', 'it', 'all', 'even', 'why', 'colin', 'kapernick', 'is', 'nt', 'in', 'the', 'nfl', 'yet', 'people', 'think', 'protests', 'suppose', 'to', 'be', 'convenient', 'and', 'not', 'bother', 'the', 'opposing', 'audience', 'a', 'lot', 'people', 'complaining', 'are', 'not', 'losing', 'anything', 'you', 'can', 'not', 'be', 'a', 'trump', 'support', 'and', 'support', 'black', 'lives', 'matter', 'it', 's', 'not', 'genuine']","[""'i"", 'care', 'about', 'it', 'all', 'even', 'why', 'colin', 'kapernick', 'be', 'not', 'in', ""the'"", 'nfl', 'yet', 'people', 'think', 'protest', 'suppose', ""to'"", ""be'"", 'convenient', 'and', 'not', 'bother', ""the'"", 'oppose', 'audience', 'a', 'lot', 'people', 'complain', 'be', 'not', 'lose', 'anything', 'you', 'can', 'not', ""be'"", ""a'"", 'trump', 'support', 'and', 'support', 'black', 'life', 'matter', 'it', ""'s"", 'not', 'genuine']",sadness,4.0,1.8929999999999998,inspired,29.0,5.148440447459166,0.0,0.0,18.0,2.0,0.0,0.0,joy,18.0
"Follow @Blklivesmatter &amp; the founders @OsopePatrisse @opalayo @aliciagarza to fully understand the origin, what you “perceive” to be the tone &amp; to fully comprehend the strategies of #BlackLivesMatter.","['follow', 'the', 'founders', 'to', 'fully', 'understand', 'the', 'origin', 'what', 'you', 'perceive', 'to', 'be', 'the', 'tone', 'to', 'fully', 'comprehend', 'the', 'strategies', 'of', 'black', 'lives', 'matter']","['follow', ""the'"", 'founder', ""to'"", 'fully', 'understand', ""the'"", 'origin', 'what', 'you', 'perceive', ""to'"", ""be'"", 'the', 'tone', ""to'"", 'fully', 'comprehend', ""the'"", 'strategy', 'of', 'black', 'life', 'matter']",trust,4.0,1.923,inspired,15.0,3.0693413558036236,0.0,0.0,9.0,0.0,1.0,0.0,joy,9.0
Read Towards the “Other America”: Anti-Racist Resources for White People Taking Action for #BlackLivesMatter by @chriscrass to hear from longtime White anti-racist leaders http://www.chriscrass.org/books.html ,"['read', 'towards', 'the', 'other', 'america', 'anti-racist', 'resources', 'for', 'white', 'people', 'taking', 'action', 'for', 'black', 'lives', 'matter', 'by', 'to', 'hear', 'from', 'longtime', 'white', 'anti-racist', 'leaders']","[""'read"", 'towards', ""the'"", ""'other"", 'america', 'anti-racist', 'resource', 'for', 'white', 'people', 'take', 'action', 'for', 'black', 'life', 'matter', 'by', ""to'"", 'hear', 'from', 'longtime', 'white', 'anti-racist', 'leader']",trust,4.0,1.9310000000000003,inspired,18.0,3.0695726798252108,0.0,0.0,11.0,0.0,1.0,0.0,joy,11.0
 THIS RIGHT HERE People think just because there are riots during #BlackLivesMatter protests that the rioters are black themselves! Look at the footage. Who’s begging them to stop? We are! Some of y’all just wanna blame us for the violence. He gets it though! ,"['this', 'right', 'here', 'people', 'think', 'just', 'because', 'there', 'are', 'riots', 'during', 'black', 'lives', 'matter', 'protests', 'that', 'the', 'rioters', 'are', 'black', 'themselves', 'look', 'at', 'the', 'footage', 'who', 'is', 'begging', 'them', 'to', 'stop', 'we', 'are', 'some', 'of', 'you', 'all', 'just', 'wan', 'na', 'blame', 'us', 'for', 'the', 'violence', 'he', 'gets', 'it', 'though']","['this', 'right', 'here', 'people', 'think', 'just', 'because', 'there', 'be', 'riot', 'during', 'black', 'life', 'matter', 'protest', 'that', ""the'"", 'rioter', 'be', 'black', 'themselves', 'look', 'at', 'the', 'footage', ""who'"", 'be', 'beg', 'they', ""to'"", 'stop', ""we'"", 'be', 'some', 'of', 'you', 'all', 'just', 'want', ""na'"", 'blame', 'we', 'for', ""the'"", 'violence', 'he', 'get', 'it', 'though']",anger,4.0,2.838,inspired,26.0,4.257398659864919,0.0,0.0,16.0,2.0,2.0,0.0,joy,16.0
