Correction	ErrorFrequency	Errors
waiting	92	[waitung, watting, wainting, wating, wating, waitung, waitting, waitting, waitting, wating, i was [[wainting, wating, whaiting, wainting, whaiting, witing, waitting, wating, wating, waitting, wainting, wainting, wating, waitin, wating, weiting, waitining, weith, wating, . i will be [[wating, waitting, wainting, waitting, wainting, wating, weating, [[wating, wating, watting, wating, wating, wainting, waitings, watting, waitings, watting, wating, waitting, waitting, wainting, wainting, waitting, wayting, waitng, waitting, weriting, weighting, wainting, waitting, watiting, wating, waintig, wainting, waitting, wainting, wating, wainting, waitting, wating, wainting, waitting, wating, wainting, wainting, wainting, wainting, wainting, waitting, wainting, weiting, waithing, wating, wainting, waitng, waitting, waitting, wating, wating, weitting, i’m  [[wainting, wating, wating]
inconsiderate	1	[inconsiderated]
always	282	[alway, allways, allways, alwasy, allways, alwys, allways, alway, allways, allways, alwaus, alway, alwasy, alway, allways, alwas, allways, alwlaways, alweys, allways, [[allways, alwais, alwais, alwaus, alwaus, alwaus, olways, allways, aways, alway, allways, alwaysa, allways, allways, allways, alwyas, alway, [[alway, allways, aways, allways, alwas, allways, alway, allways, aways, walwais, alwais, alwais, alway, alway, alway, allways, allways, allwayes, alwes, alway, allways, allways, alweys, alway, alway, alweys, alway, alway, allways, allways, alwayse, alway, alwayes, alway, alwas, allways, allways, allways, aways, allways, alway, aways, alweays, alwais, aways, allways, allways, all, alway, awalys, alwys, alway, alway, walways, aiways, amways, olways, olways, olways, alway, alwys, allways, allways, alwais, alwais, allways, alwas, alwais, allways, allways, alway, alway, allways, alway, alway, aways, allways, alwais, allways, alwais, allways, alwasy, alway, alwas, [[allways, alway, alays, alwas, alaways, allways, alwyas, alway, alway, allways, allways, aways, alway, alwayls, alaways, alaways, alway, alway, allways, allways, alawys, alway, alwayes, alwasy, alway, alway, allways, allways, alway, allways, alwalys, alwerays, allways, aways, alway, alwayse, alwyes, allways, allways, allways, allways, alwayes, alwaies, alwayes, alwas, alway, allways, allways, aiways, allways, allways, alway, alwas, alwyas, allways, alwys, alway, alway, alway, allways, alway, alawys, alawys, allways, allways, alway, alweys, awalys, allway, alwaus, allways, alway, allways, alway, allways, alway, alwas, aways, alwalys, allways, awalys, alway s, allways, allways, allways, aways, alwais, awlays, alway, alway, alwayes, alway, alwarys, alwarys, alway, allways, awlays, alwys, alwalys, alway, alway, alway, alway, alway, alwasy, alwais, walways, allways, alway, allways, alwyays, alawys, allways, alway, allways, allways, ayways, alway, aways, alwais, aways, alwayss, awlays, olways, alway, alwayas, allways, alweys, aways, allways, alwalys, aways, alweys, alway, alway, alway, alway, alwanys, alwayse, alwasy, alway, alway, alway, awlwys, alway, alway, alway, alway, aways, alwayes, alway, alway, alway, alway, alwayes, alway, alway, allways, alwyas, allways, allway]
convince	7	[convence, convence, convice, convice, convice, convice, convice]
gliding	1	[glinding]
magnificent	13	[magnific, magnifique, magnifique, magnificant, magnificient, magnificant, magnific, magnificient, magnific, magnificient, magnificient, magnific, magnifics]
athletes	6	[athlets, athlets, athlets, athlets, athlets, athlets]
airports	2	[aerports, aeroports]
bachelor	12	[bachelar, bachelar, bachalor, pachelor, barchelor, bachalor, bachelar, dachelor, bacholer, bachlor, bachlor, bechalor]
lot	20	[lat, loto, lote, lote, lott, lotof, lof, lote, loot, lof, lof, lote, lof, lote, lots, lots, lof, lof, let, lote]
gossips	4	[gosips, gossipy, gossipys, gossipy]
theses	1	[[[teses]
low	1	[law]
examples	5	[exemples, exemples, explames, expamples, exemples]
ugly	13	[hugly, agly, uggly, ulgy, ungly, ungly, uggly, ugle, ungly, ugli, agly, uggly, uglys]
exaggerate	1	[exaggerative]
territory	1	[territoty]
taxi	5	[taxy, taxy, texi, taxe, taxit]
rowing	1	[rowwing]
archives	1	[archivo]
advertising	40	[adverstisings, adverstisings, adverstising, adverstising, advertisting, adverstisting, advertisting, advertsing, advertisment, advertizing, advertizing, advertizing, advertisment, adversiting, adverting, adverting, adverting, adverting, avertising, avertising, advertining, advertisment, advertizing, advertizing, adversiting, adversiting, adversiting, advertinig, advertizing, adveertising, adevertising, advertasing, advertesing, adv., advertasing, advirtising, advertisiment, adversiting, anvertising, advertisig]
states	6	[stated, state, stated, estates, steates, stataes]
reveals	1	[unreveals]
adorn	1	[adorne]
letting	1	[leting]
captain	103	[the [[capitan, capitain, capitan, capitan, captan, capitan, captin, capitain, capitan, capitain, capitain, captaing, capitain, capitan, captan, captin, capitain, capitain, capitain, capitan, capitan, cptain, capitan, capitan, capitan, capitain, capitan, capitain, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, capitan, captin, capitan, capitan, capitan, capitan, caption, capitan, capitain, capitan, capitan, capitan, captian, capitan, capitan, capitain, capitan, capitain, capitan, capitain, capitain, capitain, capitan, captan, cpatain, capitain, capitain, capitan, capitan, capitain, capitan, capitan, capitan, capitan, capitan, capitan, capitain, capitain, ?aptain, capitain, captian, capitan, capitan, capitain, capitan, captin, captine, capitan, capatain, capitain, capten, captin, captian, capitan, capitain, capatain, capitan, capitan, captian, capitain, capitan, capitan, capitain, capitain, captian, captin, capatain]
designed	5	[desinged, disigned, desing, desined, disighed]
kingdom	14	[kingdon, kingdon, kindon, kingdown, kindoom, kingdon, kindom, king dome, kingdon, kindom, kindom, kindom, kinkdom, kingdon]
baby	11	[babie, babys, babys, bebe, babie, bady, babys, babies, babie, buby, bady]
license	7	[lincence, lincense, licese, liscence, lisence, lisence, lisence]
parachute	5	[paraschute, parashute, parashute, paracuhette, para?hute]
snowboard	3	[showboard, snowbord, snowbord]
deputation	1	[depuration]
nineteen	38	[nineten, nenteen, ninteen, neinteen, ninteen, nineten, ninteen, ninteen, niniteen, ninteen, ninteen, ninteen, niniteen, nineteeen, ninteen, nineten, nineten, nineteem, ninteen, ninteen, nineteem, ninteen, ninenteen, niniteen, ninetheen, ninteen, ninteen, ninetten, ninteen, nineteem, ninethen, niniteen, ninteen, ninteen, ninteen, ninteen, ninteen, nighteey]
designer	21	[desgner, desgner, desinger, desgner, desighner, desinger, disigner, disigner, desinger, desiner, disigner, designe, designier, disegner, disiner, desiger, desigher, disigner, dessigner, desginer, disgner]
prospecting	1	[prospection]
notebooks	29	[nootebooks, notebobs, nooteboks, notesbooks, notbooks, notbooks, notebookes, notesbooks, there not are boxes and there not are [[noteboks, notebookes, notesbooks, notebokes, notbooks, notbooks, netbooks, nootebooks, notbooks, notebboks, notbooks, nootbooks, noteboks, notbooks, notbooks, netbooks, notbooks, notbooks, notbooks, notobooks, notbooks]
back	17	[bach, bak, bake, hack, bach, black, buck, bake, bak, block, bak, bak, bach, bakk, bak, bak, beck]
seen	6	[seem, see, seing, see, seem, seem]
seem	3	[seen, see, seen]
material	7	[meterial, metarial, materia, matrials, matirial, materail, materail]
cheesecake	3	[cheese cake, chees cake, chesse cake]
talking	10	[talkin, taklking, tolking, toking, tallking, tallking, talkin, tolking, tallking, talling]
continuity	1	[conituity]
either	4	[eiter, ehter, eather, eigher]
upcoming	1	[upcoing]
presence	3	[prensence, presenc, presense]
bracelets	6	[braslets, bracelettes, bracelt, braceletes, braceletes, braceletss]
original	6	[orignal, orginal, orjinall, origional, origional, oringal]
south	11	[sout, sauth, suoth, sohut, sud, soulth, soud, sout, souht, souht, soufh]
carrots	29	[carotts, carots, carots, carots, carrorts, carrotses, corrots, carotts, carriots, carrts, carriots, carroters, carriots, currets, carriots, carriots, carrons, carrets, charrots, carot, carriots, carets, carots, carions, correts, carots, corrots, carrtos, carrats]
cousins	6	[cousing, cousisn, cuisins, cosins, cosins, cosons]
kindergarten	31	[kindergarden, kindergarden, kindgarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergarden, kindregarden, kindergarden, kindergarden, kindergarden, kindergarden, kindergaten, kindergarden, kindergarden, kindergarden, kinder garden, kindergarden, kinggarden, kingdergarten, kindergarton, kindergarden]
actress	7	[acress, actrees, actrees, actris, actris, actrees, actrees]
sporty	5	[sportly, sportly, sportly, sportly, soporty]
harmful	3	[harmfull, harmfull, harmfull]
sports	26	[sprots, soprts, sport, soprts, sprots, sportes, sopts, sportes, sprots, sprots, sprots, esports, sprots, esportive, sport, soprts, sbort, soprts, sparts, sprots, sprots, sorts, sported, sporty, stports, spors]
yesterday's	2	[yestarday, yestarday]
appetizers	1	[apetizers]
ended	1	[endend]
talkative	5	[talktive, talktive, talkitive, talketive, talk-active]
subheadings	1	[ubheadings]
discretion	1	[description]
client's	1	[clients's]
trucks	1	[truks]
rapprochement	1	[rapprochment]
intentionally	1	[intenshionally]
divorce	15	[devorce, devorce, divorced, devorce, divoce, devorce, devorce, devorce, divoice, divoce, divorte, divorse, divorse, dicorce, devorce]
comply	2	[cumply, cuply]
lunch	238	[lauch, luch, lunh, luch, luch, luche, luch, lonch, luch, luch, lanch, lunck, luch, lunt, luch, luch, lucn, lauch, launch, lunsh, luch, luch, luonch, lunck, luchs, lunche, launch, luch, luch, luch, luch, launch, luch, lanch, lunchu, luch, lanch, launch, luch, luch, lanch, luch, launch, launch, lanch, luch, lanch, lonch, luch, luncheon, l unch, luch, luch, luch, lounch, luch, luch, luch, lungh, lanch, luch, lanch, iunch, luch, lanch, launch, luch, lanch, lanch, launch, lucnh, lucnh, lanch, luch, luch, lungh, luch, alunch, lunche, luch, luch, lanch, luhch, launch, luch, luch, luch, lanch, lanch, launch, luch, luch, launch, luch, luch, lanch, luch, launch, launch, lauch, lanch, lanch, hunch, luch, luch, luch, luncho, luch, lanche, luch, lunche, lunche, luch, lanch, louch, luch, lanch, lauch, lunce, lunck, luch, luch, lanch, lanch, lnch, lonch, lanch, lonch, luch, luch, lunchs, lanch, lanch, luch, lanch, luch, luch, launch, luch, luch, luch, luch, luch, launch, luch, luche, luch, kunch, luch, lanch, lunche, luch, lanch, lauch, launch, lunh, luch, luch, luch, luch, lanche, launch, linch, luch, luch, luch, luch, lunck, lanch, luch, luch, lunsh, lunk, lanch, lonch, louch, luch, luch, luch, lounch, lanche, lunc, luch, luch, luch, lunck, luch, luch, lanch, launch, lanch, lanch, luch, launch, launch, linch, lun, luch, luch, luch, lounch, luch, luch, launch, luch, luch, luch, lanch, lnch, loche, lanch, iunch, lunche, lanch, lanch, lunck, lanch, luch, luntach, luch, luch, luch, luch, hunch, hunch, lanch, luch, luch, launch, luch, lunche, lanch, lunc, luch, luch, launch, luch, lunche]
arrangements	6	[arragements, arrengement, arrengements, arrengements, arragements, arrangments]
valued	3	[valuad, valuad, valuad]
conclude	4	[condlude, concluse, conclued, concluse]
writer's	2	[writter's, write's]
condition	6	[condithion, contition, contition, condidion, condiction, conditions]
explanation	6	[explaination, exlanation, explaination, explanition, explaination, explication]
hundreds	4	[hundres, hundreeds, hundreeds, hundreeds]
chatting	14	[checting, catting, chating, chating, chating, chattingh, tchating, chating, chating, chating, chating, chateeing, chating, chating]
thesis	4	[tesis, tesis, théses, tesis]
incumbencies	1	[incumbencys]
battle	1	[battel]
spelled	4	[spall's, spell, speelled, speel]
sound	6	[sond, soun, sund, sond, soud, soun]
whom	1	[whome]
lifting	1	[lefting]
forwarding	1	[foward]
expectation	5	[expexted, excpectaction, espectation, expexctative, expatation]
bricklayer	1	[briklayer]
karma	2	[carma, carma]
underwear	5	[underware, underwears, underwears, undewear, underware]
percussion	2	[percussional, percussions]
replied	1	[replyed]
uninteresting	2	[interessant, uninteresning]
fabric	3	[fabrick, fabrice, fabrik]
nationalism	1	[nacionalism]
thrust	1	[thrusted]
percentage	7	[porcentage, percentaje, percentual, persentage, persentage, percentual, percentual]
regular	17	[regurar, reular, regualr, regural, regulas, reguallar, reagular, reguler, regulary, regulary, regualar, regulary, regulary, regulare, regulay, regilar, regulard]
bikinis	2	[bikines, biquni]
camera	8	[camare, camara, camara, camre, camara, cinema, canima, cameral]
resulted	1	[resuled]
headaches	3	[headeck, headdeck, headach]
classmates	8	[classmattes, colleages, classemates, classemats, classmaters, classesmates, classmatea, class maters]
siblings	1	[sibings]
downstairs	8	[downstars, down stairs, dowstairs, dowstairs, dawnstairs, dowstairs, downstais, downstair]
threshold	1	[threshould]
nationality	21	[nacionality, nationallity, nacionality, nacionality, nationalty, nacionality, nacionality, natianality, nacionality, nationarity, nacionality, nazionality, nationaly, nacionality, nacionality, nacionality, nacionalty, nationnality, natinality, nationallity, nacionality]
categorized	3	[categoriesd, categoried, categoried]
certifications	2	[certificaions, certicifications]
regional	22	[regioal, reginonal, reginal, regianl, tegional, reginal, retional, reginal, reginonal, reginal, reginal, reginal, reginal, reginonal, regionel, reginal, reginal, gegional, reginal, reginoal, reginal, relional]
registered	9	[registared, registrated, registred, registrated, registred, registed, registred, registred, registred]
cleanliness	3	[cleaness, cleaness, cleanlily]
usage	3	[ussage, ussage, ussage]
monkey	6	[mankey, monk, monkry, monkye, mokey, mokey]
secretarial	1	[scretarial]
person	27	[persion, peson, pearson, peron, persona, percon, pesron, personn, persone, personn, preson, personn, pearson, personn, pesson, peson, personne, parson, people, peson, personen, persson, people, pepeol, persen, petson, persone]
congregation	1	[congaation]
immigrant	1	[integrant]
announcer	1	[annoucement]
announces	1	[annnounces]
conciliate	1	[concilite]
fracture	2	[fixator, fixator]
corporation	6	[corporated, coorporation, cooporation, corp, copporation, corperation]
calculated	4	[caaalculated, calculatted, calsulated, calculate]
existence	7	[existance, existance, existance, existance, existance, existance, existance]
blazer	1	[bluze]
tree	1	[treee]
pledged	1	[pleged]
musician	6	[musition, musican, musican, musican, musicist, musion]
focus	8	[foccus, foscus, fouce, focs, foccus, focue, focuse, focuse]
aspirations	1	[aspiritations]
heels	3	[hells, hills, hells]
hugs	6	[hughs, hungs, huges, hug's, hungs, hughs]
tiring	32	[tring, tirind, tirid, tiering, tiering, tiering, tireting, tirying, trying, tiering, tired, tairing, tiriring, tireding, tirring, taring, toring, diring, tired, tire, tireing, tiried, tairing, biring, tirinig, trid, tried, tring, tireng, triing, tired, tirng]
extra	7	[extral, extral, extea, extral, extre, extre, extral]
concentrated	2	[concentated, concetrated]
trek	1	[treack]
inappropriate	50	[inapropriate, inapproprite, inapropriete, inapropriate, unappropriate, inappropiate, inappropiate, ainappropriate, unappropriate, inappropiate, inappropiate, imappropriate, unappropriate, inapropriete, inapropriate, inappropiate, innapropriated, inapropriate, unappropriate, unapropriate, inappropiate, inappropiate, anappropriate, inapppropiate, inapropriate, inappropiate, innapropiate, inapropriate, inapropriate, inappropiate, inapropriate, unapprepriate, inappropiate, inapproprirtae, unappropriate, inappropriated, inappropiate, innappropriate, inapropiate, inappropraite, inapropiate, inapprooriate, inappropiate, inappropiate, anappropriate, imappropriate, in appropriate, imappropriate, inapproriate, inappropeiate]
