tweet_text,sentiment,sentiment_score,tweet_text_tmp
Baltimore young people the CVS is in your hood right The Minimart wheres your Mom going tomorrow for YOUR food,anticipation,1.148,going 
I wa expecting the musical 1776 to be boring and bad but it wa actually really good,anticipation,2.219,expecting 
Risk Analyst Cloud IT Services Oracle Columbia MD IT Job Jobs Hiring TweetMyJobs,anticipation,1.4449999999999998,
I cant tell if my glo up is still in progress or hasnt even started yet lmao,anticipation,1.4529999999999998,tell started 
Happy to have finally met some of the TeamFight member last night teamfight…,anticipation,1.125,met 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
My last U2ieTour tix arrived the final show in North AmericaIt all start in 20 day You Too,anticipation,1.344,arrived start 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
thats what I wa hoping but everyone seems to think either invisible or Miracle,anticipation,1.406,thats hoping seems think 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
Thanks SO much for the follow Please check out my book On the Road with You Too my musical journey,anticipation,1.078,check 
it going take time shit just doesnt happen overnight or in 10 year I get you point to what youre saying,anticipation,1.0,going take happen get saying 
whoa JJ Youre a star Im doing YouTube video also Hope youre doing well,anticipation,1.242,doing hope doing 
Nothing beat that feeling when you put on new store bought pajama after a hot shower relievedface,anticipation,0.907,beat put bought relievedface 
Waiting on the Bruce Jenner interview like,anticipation,1.187,waiting 
Boutta watch this prancing elite show loudlycryingface,anticipation,0.992,watch 
If the beginning of my next SAT score start with a 2 thats going to be the last one I take facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy,anticipation,1.227,start going take 
Havent been this happy in a long time smilingface ️,anticipation,1.4769999999999999,smilingface 
Ombré because why not newhair s Long Overdue persongettinghaircut,anticipation,0.992,
too whom much is given much is required and expected Pay it forward,anticipation,1.765,given required expected pay 
Watch your back God Bless you all,anticipation,1.499,watch bless 
Waiting on my 12pm appointment then getting ready for the nba playoff barberlife masterbarber…,anticipation,1.6870000000000005,waiting getting 
Walk MS is only 11 hour away What are you waiting for Support my Walk MS 2015 event by joining…,anticipation,1.187,walk waiting support joining 
Walk MS is in le than 24 hour What are you waiting for Support my Walk MS 2015 event by joining…,anticipation,1.187,walk waiting support joining 
Penguins defense playing poorly Thanks God for Flower,anticipation,0.976,playing 
All FBLA member going to NYC tomorrow arrive at school by 515am dressed in business attire with a photo ID,anticipation,1.242,going arrive dressed 
I wa expecting drone Alas these question are pretty lightweight lately,anticipation,1.883,expecting 
To be honest I think folk were expecting information about the game and not more advertising of the game,anticipation,1.469,think expecting 
After seeing this I really hope can pull off Joe Montana 16 The motivation is deeper than football,anticipation,1.242,seeing hope pull 
Its a new day Good morning Time for me to get out this bed and get ready for work and the kid ready for school,anticipation,1.399,get get 
The current top ten highestgrossing film of all time,anticipation,0.914,
Finally can use my phone again Was phoneless the whole time I wa in WVU,anticipation,1.086,use wa 
Every time that money hit your direct deposit,anticipation,1.102,hit 
NOW WHAT DID YOU THINK WAS GONNA HAPPEN SMDH PRESS PLAY PRAY playbutton ️ PRAYFORBMORE,anticipation,1.031,think happen pray 
Here with my lil nephew waiting for him to get his surgery FamilyFirst Howard County General…,anticipation,1.187,waiting get 
First day of work coming up soon Excited,anticipation,1.492,coming 
Anxiety today Ugh Thought I wa over this,anticipation,1.023,thought wa 
It make me so happy that Kris humphries hasnt got any playoff time,anticipation,1.0710000000000002,make got 
Anyone who brings me candy right now would get 3 gold star and a kiss on the cheek,anticipation,1.18,brings get 
Ive seen every episode at least 10 time and could and will write essay about how happy it make me,anticipation,1.0710000000000002,seen write make 
LeBron is a strategist Maybe one of the best career strategist of all time,anticipation,1.399,
Yeah dont fuck up ur great relationship for a girl u just started to talk to cu she prettier on the outside dont mean she pretty inside,anticipation,1.1640000000000001,fuck started talk mean 
I SHOULD be setting up my AppleWatch right now… Instead I have to wait until JUNE for it to arrive… poutingface loudlycryingface,anticipation,1.117,setting have wait arrive poutingface 
Without Hunter Douglas on your window you can let too much sun into your home energyefficient style,anticipation,0.968,let 
Worship Helping Up Mission banquet this afternoon Chapelgate Presbyterian Church,anticipation,1.14,helping 
Per Donahue Were focusing on the sweet spot of those skill that employer are seeking today,anticipation,1.031,focusing seeking 
Getting ready for the Career IMPACT capstone exercise Excitement is mounting a team prepare,anticipation,2.406,getting mounting prepare 
Kudos to for developing an innovative interview simulation to help grow our talent,anticipation,1.0630000000000002,developing help grow 
The inning ended w a 2nd run attempting to score but thrown out 62 at the plate HoCoBaseball,anticipation,1.039,ended attempting score thrown 
Looking for great mother day gift mom Abide latte Mugs are available now on momsinprayer,anticipation,1.398,looking abide 
Scared PrayOver thinking PrayLosing hope PrayWorried PrayStruggling PrayPraisefest GirlfriendsPray FAITH GodIsLove Abide,anticipation,2.125,thinking prayworried praystruggling pray 
wisdom—itsworth more than money Praisefest CrefloDollar Our Abide Latte mug remind u to pray,anticipation,1.5,remind pray 
Dont waste this precious day waiting on happiness to find you Happiness doesnt choose you You must choose it OwnYourHappy,anticipation,2.8990000000000005,waste waiting find choose choose 
Young wtf taking TJ so fucking long in the locker room,anticipation,0.9059999999999999,taking fucking 
Glad you enjoyed it Thanks for watching,anticipation,1.6369999999999998,enjoyed watching 
so basically for his entire career chip will always be planning to trade for him,anticipation,1.5459999999999998,planning trade 
max I sincerely hope you fail the test tomorrow,anticipation,1.421,hope fail 
Cant wait to try the key lime and chocolate Roots Market,anticipation,1.039,wait try 
Incorporate charitable donation on the app for purchase Its a very well thought out Marketing plan CallMe,anticipation,1.4140000000000001,incorporate thought 
This is exactly why Starbucks remains at the top of their game Wasnt expecting this BirthdayLove,anticipation,2.5,remains expecting 
Os sweep the only series in MLB history with no paid attendance,anticipation,0.961,sweep paid 
It is in the seeking of God and his will that we truly learn how to live,anticipation,1.0699999999999998,learn live 
