tweet_text,sentiment,sentiment_score,tweet_text_tmp
I fuck with Real nigga mane doubleexclamationmark ️ doubleexclamationmark ️ doubleexclamationmark ️fuck with no bitch made as nigga always plotting on da next nigga cuz he getting some money,trust,1.273,fuck made plotting getting 
most nigga Married out here love,trust,1.625,married 
Bitches think they slick but they act like nigga fuck em tho Im getting me some moneywithwings moneywithwings moneywithwings moneywithwings if a hoe on what Im on we clicking tight love,trust,1.515,think slick act fuck getting clicking 
I swear ex just come back into your life once youre doing good just to fuck you up again On God confusedface,trust,1.5619999999999998,swear come doing fuck confusedface 
I love that show,trust,1.11,love 
Good term Bad term still mine locked hundredpoints,trust,1.148,locked 
So true my son wa a great baseball player he wore his 42 24 proudly never got treated the same a others OBOT,trust,1.539,wore treated 
Another happy client With her 2014 Ford Escape Titanium for info on one or a car in general contact…,trust,1.484,escape 
Who in a relationship like this,trust,1.14,
Peaceful protest involve sign and march Not brick and bottle being thrown at police officer,trust,1.7409999999999999,involve thrown 
I wa all happy for like 2 second my butt cheek got tight,trust,1.093,got 
Just following everyone I love in the community Embarrassed or blushing,trust,1.235,following love blushing 
Why cant there just be peace and justice loudlycryingface,trust,1.3130000000000002,be loudlycrying 
I know you guy sent a few officer up here to Baltimore and I would just like to take a moment and thank you guy BlueLivesMatter,trust,1.57,know sent like take thank 
would you all feel better if another life wa taken to avenge FreddieGray perhaps a police officer,trust,1.093,feel taken avenge 
can I get an amen people have no regard for anyone but themselves and there feeble emotion,trust,1.141,get have 
Saw a cop in my neighborhood this evening which is a rare sighting Stay safe HoCo,trust,1.102,saw 
Why I love Insightful people telling it like it is,trust,1.242,love telling 
I wa hoping beyond Hope that Avery wa taken to save Avas life,trust,1.242,hoping taken save 
God saved me from a tremendous disaster raisinghands,trust,1.179,saved 
drive safe brother,trust,1.32,drive 
Learning to drive stick feel like learning to drive for the first time automobile But wa a good teacher rea Tongue sticking out cheeky playful or blowing a raspberry didnt cringe too much,trust,2.172,learning drive feel learning drive wa sticking blowing cringe 
Falcao could stay at United next season if he accepts to be a squad player Louis van Gaal ha left the door open for him No,trust,2.0069999999999997,stay accepts left 
Lol Don lemon is upset people are not respecting the curfew What a funny guy What side are you on,trust,1.406,respecting 
Baba hope ur safe where you are Boss I safe die Thanks,trust,1.3519999999999999,hope die 
Tyra bank is still hot Black dont crack for real,trust,1.102,crack 
Lol police deployed to protect a baseball game Baltimore love it sport,trust,1.242,deployed protect love 
Yesterday I thought why dont united look at Enyeama Today he concedes six Thank God Im not a scout,trust,1.3119999999999998,thought look concedes 
No trophy No top four Liverpool season is a failure amp for Rodgers they showed character,trust,1.227,showed 
Don Lemon is like that guy in class who reminds the teacher to collect homework when the teacher forgets,trust,1.398,reminds collect forgets 
So united knowing they have to buy can demand a player in the deal,trust,1.086,knowing have buy demand 
na young earned his place in the starting line up,trust,1.132,earned 
Back 4 of PFA team ha 3 Chelsea player Must really like bus,trust,1.148,like 
what of Evans lol nobody go even take am well probably pay them to have himCant make gombe united first team,trust,1.789,go take pay have make 
They love college co according to one classmate Things work in college thing dont work at home I wanna see what structure feel like,trust,2.515,love according work work wan see feel 
watching the news Hows your neck of the wood Be safeIm good fam,trust,1.289,watching hows 
If you find a good person just thank your lucky star Dont go believing you can do anyhow,trust,1.735,find thank go believing do 
He is articulate I think it is just a marriage of Natural talent and extreme dedication,trust,1.406,think 
Sorry man Seen it in the news Hope youre safeIm good bos Thanks for checking up,trust,1.969,seen hope checking 
ur opinion will count a lot co ya a real footy fanu tink gundougan will be a perfect signing for u sir cc yes,trust,2.055,count 
Was only logical united would prioritize Bale over depay Bigger more proven talent British and ha previously bossed the EPL,trust,1.4369999999999998,prioritize proven bossed 
Perhaps they gonna find Reminisce and Phyno Guys are very goodPhyno is a certified talent,trust,1.601,gon find certified 
I wish you were defending a more competent credible medium house AIT isnt one,trust,1.461,wish defending 
stop making mouth jor You are a confirmed yahoo boy grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes Loool since you said it It must be true,trust,1.469,stop making confirmed said 
Man United lining up Hugo Lloris if David De Gea sign for Real source remember predicting this,trust,1.336,lining sign remember predicting 
Id rather take their word over twitter analyst who werent even alive when he ruled,trust,1.938,take ruled 
Rumors of Bale leaving Real Madrid will persist but he not going to leave unless something change drasticallyLike a Ban,trust,1.125,leaving persist going leave 
PDP official account and Liverpool account I dunno which is funnier Relax we are winning sound like something both would tweet,trust,2.2100000000000004,dun winning tweet 
You hold the key to our champion league security Please heal quickly We need you,trust,1.25,hold heal need 
Gary Neville is a master of punditry He will factually assemble the truth and make it appealing to digest Youll be like Go on Gary,trust,1.328,assemble make digest go 
Bale to Madrid wa never really going to work tbh Fans dont care for him he not the biggest star or guaranteed starter,trust,1.102,going work care guaranteed 
Not everytime youll get a favorable result when you act based on EXACTLY how you feel Self awareness awareness of your sorroundings,trust,1.6949999999999998,get act based feel 
it like LVG planned it loolI cant complain I love RVP,trust,1.242,planned complain love 
Need a plant A printer A big united poster a few painting and we are good to go,trust,1.3119999999999998,need go 
In the word of the PDP official account Relax we are winning this,trust,2.2030000000000003,winning 
Youre better off praying and willing him to succeed It is after all going to be beneficial for u all if the system becomes functional,trust,1.4769999999999999,praying succeed is going becomes 
Wake up one morning with limited football knowledge and call a guy clueless co you hate united In the word of asari funny fellow,trust,1.6640000000000001,wake call hate 
Dont worry Liverpool You showed great character Thats what really matter,trust,1.274,worry showed matter 
You gonna be fit anytime soon sir Your team need you Your replacement are failing woefully Get well soon carras,trust,1.398,gon need failing get 
Hey Hows your side Im good The wahala is in the other side of Baltimore My side is peaceful,trust,1.265,hows 
they dont consider factor like first season It is a level playing field for people to vote,trust,1.492,consider playing vote 
Lol you go get babe Yet other guy are negotiating traditional marriage for your back Na wa o,trust,1.14,go get negotiating 
I think LVG managed both Depay and Depays current coach Would be strange if he didnt end up at united,trust,1.7109999999999999,think managed end 
Especially if her reason is Some of my mate are already married So make pesin way Neva ready go tif,trust,1.18,married make go 
I liked Nuri Sahin Then Madrid happened To make matter worse LIVERPOOL happened Career doing backstroke freestyle,trust,1.406,liked happened make happened doing 
Skysports pay henry to say controversial truth You may not like it but he like his paycheck,trust,1.758,pay say like like 
2 0 is a good scoreline Shaw is a fantastic footballerYou play Chelsea next Wouldnt be too eager,trust,1.156,play 
The guy that trekked from Lagos to abuja is an inspiration According to my definition of what should inspire me,trust,1.9450000000000005,trekked according inspire 
If De gea sign and Madrid get Banned United can cherry pick who they want in exchange for De gea Ronaldo aside,trust,1.148,sign banned cherry pick want 
We reassure the Nigerian people that we will continue to stand with them on issue of democracy and freedom at all timesLol,trust,1.781,reassure continue stand 
You put falcao on Hes going to try really hard Fall lose possession and the other team score A synchronized sequence of event,trust,1.164,put going try lose score synchronized 
So in summary As a united fan You have a right to be excited,trust,1.148,have 
Former coach knocking team out is always funny,trust,1.219,
Carrick is Key to any kind of cohesion and proper gameplay I wont get tired of saying this Once he out Im uncomfortable,trust,1.2029999999999998,get saying 
thanks boss I safe die I no dey too commot anyways so sall good,trust,1.289,die 
Top scorer Top assist provider NOT in PFA list Because England,trust,1.117,
In your opinion then which team is the weakestEach team can win it No significant weakness,trust,1.11,win 
bro what do u think about Gundogan to UnitedLove it If he can stay fit,trust,1.4529999999999998,think stay fit 
Liverpool thanks for securing u UCL footy You guy werent ready anyways Not like Rickie Lambert wa gonna set Europe on fire,trust,1.461,securing gon set 
United ha the best pas and possession in the league Impressive improvement from last season,trust,1.218,
You happened to be 1 of Buharis core supporterYou defended his obvious illsanyway shaShow one quote,trust,2.281,happened defended 
People for ofis just dey ask how I dey I just talk sey I dey alright and kept the matter moving For my team I be the only dudu,trust,1.141,ask talk kept moving 
